trial,word,rt,version,ac_rt,correctKeyCode,pressedKeyCode,passed,subj,exchange
6,so,189,b,2890,left,left,TRUE,5,2
6,I,208,b,2890,left,left,TRUE,5,2
6,didn't,188,b,2890,left,left,TRUE,5,2
6,tread,186,b,2890,left,left,TRUE,5,2
6,on,206,b,2890,left,left,TRUE,5,2
6,it.,300,b,2890,left,left,TRUE,5,2
6,yeah.,451,b,2890,left,left,TRUE,5,2
6,"well,",361,b,2890,left,left,TRUE,5,2
6,that's,230,b,2890,left,left,TRUE,5,2
6,a,240,b,2890,left,left,TRUE,5,2
6,clever,250,b,2890,left,left,TRUE,5,2
6,"boy,",396,b,2890,left,left,TRUE,5,2
6,isn't,297,b,2890,left,left,TRUE,5,2
6,it?,276,b,2890,left,left,TRUE,5,2
6,yes,363,b,2890,left,left,TRUE,5,2
6,there's,210,b,2890,left,left,TRUE,5,2
6,two,190,b,2890,left,left,TRUE,5,2
6,stalks,182,b,2890,left,left,TRUE,5,2
6,right,223,b,2890,left,left,TRUE,5,2
6,there.,290,b,2890,left,left,TRUE,5,2
6,"right,",393,b,2890,left,left,TRUE,5,2
6,I,189,b,2890,left,left,TRUE,5,2
6,think,207,b,2890,left,left,TRUE,5,2
6,that,157,b,2890,left,left,TRUE,5,2
6,might,210,b,2890,left,left,TRUE,5,2
6,be,279,b,2890,left,left,TRUE,5,2
6,a,137,b,2890,left,left,TRUE,5,2
6,spot,152,b,2890,left,left,TRUE,5,2
6,on,156,b,2890,left,left,TRUE,5,2
6,the,158,b,2890,left,left,TRUE,5,2
6,carpet,143,b,2890,left,left,TRUE,5,2
6,"actually,",129,b,2890,left,left,TRUE,5,2
6,"Thomas,",157,b,2890,left,left,TRUE,5,2
6,don't,158,b,2890,left,left,TRUE,5,2
6,you?,174,b,2890,left,left,TRUE,5,2
6,I,117,b,2890,left,left,TRUE,5,2
6,swept,577,b,2890,left,left,TRUE,5,2
6,it,137,b,2890,left,left,TRUE,5,2
6,up.,245,b,2890,left,left,TRUE,5,2
6,"oh,",749,b,2890,left,left,TRUE,5,2
6,you're,203,b,2890,left,left,TRUE,5,2
6,very,115,b,2890,left,left,TRUE,5,2
6,clever.,234,b,2890,left,left,TRUE,5,2
7,"no,",583,a,2382,left,left,TRUE,5,4
7,"no,",265,a,2382,left,left,TRUE,5,4
7,no.,266,a,2382,left,left,TRUE,5,4
7,if,453,a,2382,left,left,TRUE,5,4
7,I,182,a,2382,left,left,TRUE,5,4
7,runned,160,a,2382,left,left,TRUE,5,4
7,away,173,a,2382,left,left,TRUE,5,4
7,what,153,a,2382,left,left,TRUE,5,4
7,would,193,a,2382,left,left,TRUE,5,4
7,happen?,174,a,2382,left,left,TRUE,5,4
7,"now,",440,a,2382,left,left,TRUE,5,4
7,if,174,a,2382,left,left,TRUE,5,4
7,you,178,a,2382,left,left,TRUE,5,4
7,ran,164,a,2382,left,left,TRUE,5,4
7,away,158,a,2382,left,left,TRUE,5,4
7,and,177,a,2382,left,left,TRUE,5,4
7,let,167,a,2382,left,left,TRUE,5,4
7,go,161,a,2382,left,left,TRUE,5,4
7,it,159,a,2382,left,left,TRUE,5,4
7,would,175,a,2382,left,left,TRUE,5,4
7,come,193,a,2382,left,left,TRUE,5,4
7,flying,172,a,2382,left,left,TRUE,5,4
7,back,195,a,2382,left,left,TRUE,5,4
7,and,185,a,2382,left,left,TRUE,5,4
7,hit,175,a,2382,left,left,TRUE,5,4
7,me,174,a,2382,left,left,TRUE,5,4
7,wouldn't,206,a,2382,left,left,TRUE,5,4
7,it?,184,a,2382,left,left,TRUE,5,4
7,"bang,",191,a,2382,left,left,TRUE,5,4
7,"bang,",195,a,2382,left,left,TRUE,5,4
7,bang.,599,a,2382,left,left,TRUE,5,4
7,"no,",447,a,2382,left,left,TRUE,5,4
7,bring,344,a,2382,left,left,TRUE,5,4
7,it,173,a,2382,left,left,TRUE,5,4
7,back,188,a,2382,left,left,TRUE,5,4
7,to,187,a,2382,left,left,TRUE,5,4
7,"me,",234,a,2382,left,left,TRUE,5,4
7,"Thomas,",201,a,2382,left,left,TRUE,5,4
7,please.,428,a,2382,left,left,TRUE,5,4
7,I'm,513,a,2382,left,left,TRUE,5,4
7,just,188,a,2382,left,left,TRUE,5,4
7,putting,199,a,2382,left,left,TRUE,5,4
7,out,203,a,2382,left,left,TRUE,5,4
7,the,179,a,2382,left,left,TRUE,5,4
7,"fire,",181,a,2382,left,left,TRUE,5,4
7,"psst,",189,a,2382,left,left,TRUE,5,4
7,and,191,a,2382,left,left,TRUE,5,4
7,the,166,a,2382,left,left,TRUE,5,4
7,hose,205,a,2382,left,left,TRUE,5,4
7,is,193,a,2382,left,left,TRUE,5,4
7,here.,361,a,2382,left,left,TRUE,5,4
7,I,663,a,2382,left,left,TRUE,5,4
7,thought,171,a,2382,left,left,TRUE,5,4
7,you,183,a,2382,left,left,TRUE,5,4
7,would,164,a,2382,left,left,TRUE,5,4
7,turn,183,a,2382,left,left,TRUE,5,4
7,it,169,a,2382,left,left,TRUE,5,4
7,into,183,a,2382,left,left,TRUE,5,4
7,a,177,a,2382,left,left,TRUE,5,4
7,hosepipe,185,a,2382,left,left,TRUE,5,4
7,because,169,a,2382,left,left,TRUE,5,4
7,it's,183,a,2382,left,left,TRUE,5,4
7,a,194,a,2382,left,left,TRUE,5,4
7,bit,177,a,2382,left,left,TRUE,5,4
7,like,184,a,2382,left,left,TRUE,5,4
7,a,174,a,2382,left,left,TRUE,5,4
7,curly,193,a,2382,left,left,TRUE,5,4
7,cable,181,a,2382,left,left,TRUE,5,4
7,isn't,315,a,2382,left,left,TRUE,5,4
7,it?,342,a,2382,left,left,TRUE,5,4
8,what,616,a,1850,right,right,TRUE,5,7
8,have,216,a,1850,right,right,TRUE,5,7
8,you,235,a,1850,right,right,TRUE,5,7
8,hidden,175,a,1850,right,right,TRUE,5,7
8,behind,367,a,1850,right,right,TRUE,5,7
8,those,184,a,1850,right,right,TRUE,5,7
8,bubbles?,210,a,1850,right,right,TRUE,5,7
8,"um,",469,a,1850,right,right,TRUE,5,7
8,Scoop,159,a,1850,right,right,TRUE,5,7
8,falled,222,a,1850,right,right,TRUE,5,7
8,in,190,a,1850,right,right,TRUE,5,7
8,there.,194,a,1850,right,right,TRUE,5,7
8,did,262,a,1850,right,right,TRUE,5,7
8,he?,240,a,1850,right,right,TRUE,5,7
8,yes.,505,a,1850,right,right,TRUE,5,7
9,there,4955,b,1453,right,right,TRUE,5,9
9,was,233,b,1453,right,right,TRUE,5,9
9,lots,379,b,1453,right,right,TRUE,5,9
9,of,248,b,1453,right,right,TRUE,5,9
9,water,215,b,1453,right,right,TRUE,5,9
9,all,177,b,1453,right,right,TRUE,5,9
9,over,199,b,1453,right,right,TRUE,5,9
9,the,176,b,1453,right,right,TRUE,5,9
9,place,209,b,1453,right,right,TRUE,5,9
9,and,207,b,1453,right,right,TRUE,5,9
9,Firefighter,224,b,1453,right,right,TRUE,5,9
9,who,212,b,1453,right,right,TRUE,5,9
9,fell,235,b,1453,right,right,TRUE,5,9
9,on,238,b,1453,right,right,TRUE,5,9
9,the,214,b,1453,right,right,TRUE,5,9
9,floor?,234,b,1453,right,right,TRUE,5,9
9,"no,",458,b,1453,right,right,TRUE,5,9
9,he,225,b,1453,right,right,TRUE,5,9
9,lay,215,b,1453,right,right,TRUE,5,9
9,on,246,b,1453,right,right,TRUE,5,9
9,the,219,b,1453,right,right,TRUE,5,9
9,floor.,236,b,1453,right,right,TRUE,5,9
9,he,451,b,1453,right,right,TRUE,5,9
9,lay,183,b,1453,right,right,TRUE,5,9
9,on,190,b,1453,right,right,TRUE,5,9
9,the,218,b,1453,right,right,TRUE,5,9
9,"floor,",232,b,1453,right,right,TRUE,5,9
9,did,198,b,1453,right,right,TRUE,5,9
9,he,198,b,1453,right,right,TRUE,5,9
9,slip,216,b,1453,right,right,TRUE,5,9
9,on,206,b,1453,right,right,TRUE,5,9
9,the,196,b,1453,right,right,TRUE,5,9
9,water,197,b,1453,right,right,TRUE,5,9
9,is,199,b,1453,right,right,TRUE,5,9
9,that,471,b,1453,right,right,TRUE,5,9
9,why,236,b,1453,right,right,TRUE,5,9
9,he,168,b,1453,right,right,TRUE,5,9
9,was,264,b,1453,right,right,TRUE,5,9
9,lying,246,b,1453,right,right,TRUE,5,9
9,on,258,b,1453,right,right,TRUE,5,9
9,the,244,b,1453,right,right,TRUE,5,9
9,floor?,222,b,1453,right,right,TRUE,5,9
9,yes.,277,b,1453,right,right,TRUE,5,9
9,I,231,b,1453,right,right,TRUE,5,9
9,see.,285,b,1453,right,right,TRUE,5,9
1,we've,336,b,552,right,right,TRUE,6,6
1,got,499,b,552,right,right,TRUE,6,6
1,to,32,b,552,right,right,TRUE,6,6
1,practise,32,b,552,right,right,TRUE,6,6
1,a,32,b,552,right,right,TRUE,6,6
1,little,33,b,552,right,right,TRUE,6,6
1,bit,32,b,552,right,right,TRUE,6,6
1,of,33,b,552,right,right,TRUE,6,6
1,"drawing,",32,b,552,right,right,TRUE,6,6
1,Thomas.,33,b,552,right,right,TRUE,6,6
1,"no,",32,b,552,right,right,TRUE,6,6
1,don't,33,b,552,right,right,TRUE,6,6
1,want,33,b,552,right,right,TRUE,6,6
1,to,32,b,552,right,right,TRUE,6,6
1,because,33,b,552,right,right,TRUE,6,6
1,I've,33,b,552,right,right,TRUE,6,6
1,drawn,33,b,552,right,right,TRUE,6,6
1,some,32,b,552,right,right,TRUE,6,6
1,already.,33,b,552,right,right,TRUE,6,6
1,no?,33,b,552,right,right,TRUE,6,6
1,at,33,b,552,right,right,TRUE,6,6
1,school.,33,b,552,right,right,TRUE,6,6
1,"well,",33,b,552,right,right,TRUE,6,6
1,"love,",33,b,552,right,right,TRUE,6,6
1,we're,33,b,552,right,right,TRUE,6,6
1,not,33,b,552,right,right,TRUE,6,6
1,at,33,b,552,right,right,TRUE,6,6
1,school,33,b,552,right,right,TRUE,6,6
1,now.,33,b,552,right,right,TRUE,6,6
2,what,464,a,591,right,left,FALSE,6,7
2,have,500,a,591,right,left,FALSE,6,7
2,you,32,a,591,right,left,FALSE,6,7
2,hidden,33,a,591,right,left,FALSE,6,7
2,behind,32,a,591,right,left,FALSE,6,7
2,those,35,a,591,right,left,FALSE,6,7
2,bubbles?,31,a,591,right,left,FALSE,6,7
2,"um,",32,a,591,right,left,FALSE,6,7
2,Scoop,34,a,591,right,left,FALSE,6,7
2,falled,31,a,591,right,left,FALSE,6,7
2,in,32,a,591,right,left,FALSE,6,7
2,there.,34,a,591,right,left,FALSE,6,7
2,did,32,a,591,right,left,FALSE,6,7
2,he?,34,a,591,right,left,FALSE,6,7
2,yes.,32,a,591,right,left,FALSE,6,7
3,I,440,a,174,right,right,TRUE,6,5
3,did,500,a,174,right,right,TRUE,6,5
3,not,33,a,174,right,right,TRUE,6,5
3,do,32,a,174,right,right,TRUE,6,5
3,this,32,a,174,right,right,TRUE,6,5
3,at,32,a,174,right,right,TRUE,6,5
3,all.,32,a,174,right,right,TRUE,6,5
3,a,32,a,174,right,right,TRUE,6,5
3,bit,33,a,174,right,right,TRUE,6,5
3,of,33,a,174,right,right,TRUE,6,5
3,"patience,",32,a,174,right,right,TRUE,6,5
3,you,32,a,174,right,right,TRUE,6,5
3,made,32,a,174,right,right,TRUE,6,5
3,one.,33,a,174,right,right,TRUE,6,5
3,"no,",33,a,174,right,right,TRUE,6,5
3,I,33,a,174,right,right,TRUE,6,5
3,"didn't,",32,a,174,right,right,TRUE,6,5
3,you,32,a,174,right,right,TRUE,6,5
3,maded,32,a,174,right,right,TRUE,6,5
3,it.,32,a,174,right,right,TRUE,6,5
3,"well,",32,a,174,right,right,TRUE,6,5
3,you,33,a,174,right,right,TRUE,6,5
3,make,33,a,174,right,right,TRUE,6,5
3,the,33,a,174,right,right,TRUE,6,5
3,next,33,a,174,right,right,TRUE,6,5
3,one,33,a,174,right,right,TRUE,6,5
3,and,32,a,174,right,right,TRUE,6,5
3,I'll,32,a,174,right,right,TRUE,6,5
3,slot,32,a,174,right,right,TRUE,6,5
3,it,33,a,174,right,right,TRUE,6,5
3,in,32,a,174,right,right,TRUE,6,5
3,the,33,a,174,right,right,TRUE,6,5
3,top.,32,a,174,right,right,TRUE,6,5
3,no.,372,a,174,right,right,TRUE,6,5
3,no?,0,a,174,right,right,TRUE,6,5
3,no.,1,a,174,right,right,TRUE,6,5
4,you,822,a,536,right,left,FALSE,6,2
4,did,453,a,536,right,left,FALSE,6,2
4,it,33,a,536,right,left,FALSE,6,2
4,quick,33,a,536,right,left,FALSE,6,2
4,so,83,a,536,right,left,FALSE,6,2
4,I,2,a,536,right,left,FALSE,6,2
4,didn't,12,a,536,right,left,FALSE,6,2
4,tread,33,a,536,right,left,FALSE,6,2
4,on,33,a,536,right,left,FALSE,6,2
4,it.,33,a,536,right,left,FALSE,6,2
4,yeah.,32,a,536,right,left,FALSE,6,2
4,"well,",33,a,536,right,left,FALSE,6,2
4,that's,33,a,536,right,left,FALSE,6,2
4,a,33,a,536,right,left,FALSE,6,2
4,clever,32,a,536,right,left,FALSE,6,2
4,"boy,",33,a,536,right,left,FALSE,6,2
4,isn't,33,a,536,right,left,FALSE,6,2
4,it?,33,a,536,right,left,FALSE,6,2
4,yes,33,a,536,right,left,FALSE,6,2
4,there's,33,a,536,right,left,FALSE,6,2
4,two,33,a,536,right,left,FALSE,6,2
4,stalks,33,a,536,right,left,FALSE,6,2
4,right,33,a,536,right,left,FALSE,6,2
4,there.,32,a,536,right,left,FALSE,6,2
4,"right,",32,a,536,right,left,FALSE,6,2
4,I,32,a,536,right,left,FALSE,6,2
4,think,32,a,536,right,left,FALSE,6,2
4,that,32,a,536,right,left,FALSE,6,2
4,might,35,a,536,right,left,FALSE,6,2
4,be,30,a,536,right,left,FALSE,6,2
4,a,32,a,536,right,left,FALSE,6,2
4,spot,32,a,536,right,left,FALSE,6,2
4,on,37,a,536,right,left,FALSE,6,2
4,the,29,a,536,right,left,FALSE,6,2
4,carpet,34,a,536,right,left,FALSE,6,2
4,"actually,",32,a,536,right,left,FALSE,6,2
4,"Thomas,",37,a,536,right,left,FALSE,6,2
4,don't,29,a,536,right,left,FALSE,6,2
4,you?,32,a,536,right,left,FALSE,6,2
4,I,33,a,536,right,left,FALSE,6,2
4,sweeped,32,a,536,right,left,FALSE,6,2
4,it,32,a,536,right,left,FALSE,6,2
4,up.,34,a,536,right,left,FALSE,6,2
4,"oh,",34,a,536,right,left,FALSE,6,2
4,you're,31,a,536,right,left,FALSE,6,2
4,very,32,a,536,right,left,FALSE,6,2
4,clever.,33,a,536,right,left,FALSE,6,2
5,why,358,a,566,right,right,TRUE,6,3
5,are,500,a,566,right,right,TRUE,6,3
5,you,33,a,566,right,right,TRUE,6,3
5,licking,33,a,566,right,right,TRUE,6,3
5,your,33,a,566,right,right,TRUE,6,3
5,lips?,33,a,566,right,right,TRUE,6,3
5,because,33,a,566,right,right,TRUE,6,3
5,I,33,a,566,right,right,TRUE,6,3
5,eated,33,a,566,right,right,TRUE,6,3
5,some,33,a,566,right,right,TRUE,6,3
5,of,33,a,566,right,right,TRUE,6,3
5,that.,33,a,566,right,right,TRUE,6,3
5,have,33,a,566,right,right,TRUE,6,3
5,you?,33,a,566,right,right,TRUE,6,3
5,yum.,33,a,566,right,right,TRUE,6,3
5,we've,33,a,566,right,right,TRUE,6,3
5,got,33,a,566,right,right,TRUE,6,3
5,to,33,a,566,right,right,TRUE,6,3
5,keep,33,a,566,right,right,TRUE,6,3
5,these,33,a,566,right,right,TRUE,6,3
5,buns,33,a,566,right,right,TRUE,6,3
5,upright,33,a,566,right,right,TRUE,6,3
5,otherwise,33,a,566,right,right,TRUE,6,3
5,the,33,a,566,right,right,TRUE,6,3
5,icing,32,a,566,right,right,TRUE,6,3
5,all,33,a,566,right,right,TRUE,6,3
5,drops,33,a,566,right,right,TRUE,6,3
5,off,32,a,566,right,right,TRUE,6,3
5,onto,34,a,566,right,right,TRUE,6,3
5,the,31,a,566,right,right,TRUE,6,3
5,floor.,33,a,566,right,right,TRUE,6,3
5,okay.,33,a,566,right,right,TRUE,6,3
6,"no,",400,b,616,right,right,TRUE,6,4
6,"no,",499,b,616,right,right,TRUE,6,4
6,no.,36,b,616,right,right,TRUE,6,4
6,if,31,b,616,right,right,TRUE,6,4
6,I,32,b,616,right,right,TRUE,6,4
6,ran,33,b,616,right,right,TRUE,6,4
6,away,33,b,616,right,right,TRUE,6,4
6,what,33,b,616,right,right,TRUE,6,4
6,would,32,b,616,right,right,TRUE,6,4
6,happen?,33,b,616,right,right,TRUE,6,4
6,"now,",33,b,616,right,right,TRUE,6,4
6,if,35,b,616,right,right,TRUE,6,4
6,you,31,b,616,right,right,TRUE,6,4
6,ran,33,b,616,right,right,TRUE,6,4
6,away,33,b,616,right,right,TRUE,6,4
6,and,33,b,616,right,right,TRUE,6,4
6,let,33,b,616,right,right,TRUE,6,4
6,go,33,b,616,right,right,TRUE,6,4
6,it,33,b,616,right,right,TRUE,6,4
6,would,38,b,616,right,right,TRUE,6,4
6,come,27,b,616,right,right,TRUE,6,4
6,flying,33,b,616,right,right,TRUE,6,4
6,back,33,b,616,right,right,TRUE,6,4
6,and,33,b,616,right,right,TRUE,6,4
6,hit,33,b,616,right,right,TRUE,6,4
6,me,33,b,616,right,right,TRUE,6,4
6,wouldn't,45,b,616,right,right,TRUE,6,4
6,it?,22,b,616,right,right,TRUE,6,4
6,"bang,",31,b,616,right,right,TRUE,6,4
6,"bang,",33,b,616,right,right,TRUE,6,4
6,bang.,33,b,616,right,right,TRUE,6,4
6,"no,",33,b,616,right,right,TRUE,6,4
6,bring,33,b,616,right,right,TRUE,6,4
6,it,33,b,616,right,right,TRUE,6,4
6,back,33,b,616,right,right,TRUE,6,4
6,to,33,b,616,right,right,TRUE,6,4
6,"me,",103,b,616,right,right,TRUE,6,4
6,"Thomas,",1,b,616,right,right,TRUE,6,4
6,please.,1,b,616,right,right,TRUE,6,4
6,I'm,28,b,616,right,right,TRUE,6,4
6,just,33,b,616,right,right,TRUE,6,4
6,putting,34,b,616,right,right,TRUE,6,4
6,out,33,b,616,right,right,TRUE,6,4
6,the,33,b,616,right,right,TRUE,6,4
6,"fire,",34,b,616,right,right,TRUE,6,4
6,"psst,",33,b,616,right,right,TRUE,6,4
6,and,33,b,616,right,right,TRUE,6,4
6,the,31,b,616,right,right,TRUE,6,4
6,hose,32,b,616,right,right,TRUE,6,4
6,is,32,b,616,right,right,TRUE,6,4
6,here.,33,b,616,right,right,TRUE,6,4
6,I,33,b,616,right,right,TRUE,6,4
6,thought,33,b,616,right,right,TRUE,6,4
6,you,32,b,616,right,right,TRUE,6,4
6,would,31,b,616,right,right,TRUE,6,4
6,turn,32,b,616,right,right,TRUE,6,4
6,it,32,b,616,right,right,TRUE,6,4
6,into,33,b,616,right,right,TRUE,6,4
6,a,33,b,616,right,right,TRUE,6,4
6,hosepipe,33,b,616,right,right,TRUE,6,4
6,because,33,b,616,right,right,TRUE,6,4
6,it's,33,b,616,right,right,TRUE,6,4
6,a,33,b,616,right,right,TRUE,6,4
6,bit,33,b,616,right,right,TRUE,6,4
6,like,34,b,616,right,right,TRUE,6,4
6,a,33,b,616,right,right,TRUE,6,4
6,curly,32,b,616,right,right,TRUE,6,4
6,cable,32,b,616,right,right,TRUE,6,4
6,isn't,32,b,616,right,right,TRUE,6,4
6,it?,33,b,616,right,right,TRUE,6,4
7,she,361,a,551,right,right,TRUE,6,10
7,had,500,a,551,right,right,TRUE,6,10
7,to,33,a,551,right,right,TRUE,6,10
7,go,33,a,551,right,right,TRUE,6,10
7,to,33,a,551,right,right,TRUE,6,10
7,the,30,a,551,right,right,TRUE,6,10
7,shop,33,a,551,right,right,TRUE,6,10
7,and,32,a,551,right,right,TRUE,6,10
7,buy,33,a,551,right,right,TRUE,6,10
7,another,32,a,551,right,right,TRUE,6,10
7,"one,",33,a,551,right,right,TRUE,6,10
7,didn't,33,a,551,right,right,TRUE,6,10
7,she?,32,a,551,right,right,TRUE,6,10
7,then,32,a,551,right,right,TRUE,6,10
7,they,33,a,551,right,right,TRUE,6,10
7,said,32,a,551,right,right,TRUE,6,10
7,they,33,a,551,right,right,TRUE,6,10
7,selled,33,a,551,right,right,TRUE,6,10
7,them.,33,a,551,right,right,TRUE,6,10
7,and,33,a,551,right,right,TRUE,6,10
7,they,33,a,551,right,right,TRUE,6,10
7,didn't,33,a,551,right,right,TRUE,6,10
7,sell,33,a,551,right,right,TRUE,6,10
7,them.,33,a,551,right,right,TRUE,6,10
7,no.,33,a,551,right,right,TRUE,6,10
7,I,33,a,551,right,right,TRUE,6,10
7,think,33,a,551,right,right,TRUE,6,10
7,her,33,a,551,right,right,TRUE,6,10
7,nephew,32,a,551,right,right,TRUE,6,10
7,sent,33,a,551,right,right,TRUE,6,10
7,her,33,a,551,right,right,TRUE,6,10
7,a,33,a,551,right,right,TRUE,6,10
7,teapot,34,a,551,right,right,TRUE,6,10
7,in,32,a,551,right,right,TRUE,6,10
7,the,33,a,551,right,right,TRUE,6,10
7,post,33,a,551,right,right,TRUE,6,10
7,for,33,a,551,right,right,TRUE,6,10
7,a,33,a,551,right,right,TRUE,6,10
7,birthday,33,a,551,right,right,TRUE,6,10
7,present,33,a,551,right,right,TRUE,6,10
7,and,33,a,551,right,right,TRUE,6,10
7,she,33,a,551,right,right,TRUE,6,10
7,was,33,a,551,right,right,TRUE,6,10
7,really,33,a,551,right,right,TRUE,6,10
7,proud,33,a,551,right,right,TRUE,6,10
7,of,33,a,551,right,right,TRUE,6,10
7,"it,",33,a,551,right,right,TRUE,6,10
7,wasn't,33,a,551,right,right,TRUE,6,10
7,she?,33,a,551,right,right,TRUE,6,10
8,there,374,b,594,right,right,TRUE,6,9
8,was,500,b,594,right,right,TRUE,6,9
8,lots,36,b,594,right,right,TRUE,6,9
8,of,30,b,594,right,right,TRUE,6,9
8,water,33,b,594,right,right,TRUE,6,9
8,all,34,b,594,right,right,TRUE,6,9
8,over,28,b,594,right,right,TRUE,6,9
8,the,32,b,594,right,right,TRUE,6,9
8,place,34,b,594,right,right,TRUE,6,9
8,and,32,b,594,right,right,TRUE,6,9
8,Firefighter,34,b,594,right,right,TRUE,6,9
8,who,32,b,594,right,right,TRUE,6,9
8,fell,406,b,594,right,right,TRUE,6,9
8,on,2,b,594,right,right,TRUE,6,9
8,the,1,b,594,right,right,TRUE,6,9
8,floor?,1,b,594,right,right,TRUE,6,9
8,"no,",2,b,594,right,right,TRUE,6,9
8,he,1,b,594,right,right,TRUE,6,9
8,lay,1,b,594,right,right,TRUE,6,9
8,on,0,b,594,right,right,TRUE,6,9
8,the,2,b,594,right,right,TRUE,6,9
8,floor.,0,b,594,right,right,TRUE,6,9
8,he,3,b,594,right,right,TRUE,6,9
8,lay,1,b,594,right,right,TRUE,6,9
8,on,9,b,594,right,right,TRUE,6,9
8,the,36,b,594,right,right,TRUE,6,9
8,"floor,",33,b,594,right,right,TRUE,6,9
8,did,32,b,594,right,right,TRUE,6,9
8,he,34,b,594,right,right,TRUE,6,9
8,slip,33,b,594,right,right,TRUE,6,9
8,on,31,b,594,right,right,TRUE,6,9
8,the,35,b,594,right,right,TRUE,6,9
8,water,35,b,594,right,right,TRUE,6,9
8,is,31,b,594,right,right,TRUE,6,9
8,that,42,b,594,right,right,TRUE,6,9
8,why,24,b,594,right,right,TRUE,6,9
8,he,29,b,594,right,right,TRUE,6,9
8,was,33,b,594,right,right,TRUE,6,9
8,lying,36,b,594,right,right,TRUE,6,9
8,on,33,b,594,right,right,TRUE,6,9
8,the,39,b,594,right,right,TRUE,6,9
8,floor?,20,b,594,right,right,TRUE,6,9
8,yes.,34,b,594,right,right,TRUE,6,9
8,I,38,b,594,right,right,TRUE,6,9
8,see.,25,b,594,right,right,TRUE,6,9
9,the,502,b,696,right,right,TRUE,6,8
9,ball,316,b,696,right,right,TRUE,6,8
9,went,36,b,696,right,right,TRUE,6,8
9,over,30,b,696,right,right,TRUE,6,8
9,our,33,b,696,right,right,TRUE,6,8
9,fence.,33,b,696,right,right,TRUE,6,8
9,"well,",33,b,696,right,right,TRUE,6,8
9,I,33,b,696,right,right,TRUE,6,8
9,think,76,b,696,right,right,TRUE,6,8
9,if,1,b,696,right,right,TRUE,6,8
9,the,22,b,696,right,right,TRUE,6,8
9,ball,33,b,696,right,right,TRUE,6,8
9,went,32,b,696,right,right,TRUE,6,8
9,over,38,b,696,right,right,TRUE,6,8
9,our,28,b,696,right,right,TRUE,6,8
9,fence,33,b,696,right,right,TRUE,6,8
9,when,32,b,696,right,right,TRUE,6,8
9,I,32,b,696,right,right,TRUE,6,8
9,wasn't,33,b,696,right,right,TRUE,6,8
9,looking,73,b,696,right,right,TRUE,6,8
9,it'd,1,b,696,right,right,TRUE,6,8
9,still,27,b,696,right,right,TRUE,6,8
9,be,31,b,696,right,right,TRUE,6,8
9,"there,",34,b,696,right,right,TRUE,6,8
9,wouldn't,33,b,696,right,right,TRUE,6,8
9,it?,33,b,696,right,right,TRUE,6,8
9,I,30,b,696,right,right,TRUE,6,8
9,threw,34,b,696,right,right,TRUE,6,8
9,it,35,b,696,right,right,TRUE,6,8
9,back,110,b,696,right,right,TRUE,6,8
9,for,1,b,696,right,right,TRUE,6,8
9,them.,0,b,696,right,right,TRUE,6,8
9,did,16,b,696,right,right,TRUE,6,8
9,you?,39,b,696,right,right,TRUE,6,8
9,uh-huh.,31,b,696,right,right,TRUE,6,8
9,right.,29,b,696,right,right,TRUE,6,8
1,I,1091,b,2531,left,left,TRUE,7,5
1,did,208,b,2531,left,left,TRUE,7,5
1,not,190,b,2531,left,left,TRUE,7,5
1,do,149,b,2531,left,left,TRUE,7,5
1,this,150,b,2531,left,left,TRUE,7,5
1,at,143,b,2531,left,left,TRUE,7,5
1,all.,173,b,2531,left,left,TRUE,7,5
1,a,662,b,2531,left,left,TRUE,7,5
1,bit,166,b,2531,left,left,TRUE,7,5
1,of,181,b,2531,left,left,TRUE,7,5
1,"patience,",184,b,2531,left,left,TRUE,7,5
1,you,181,b,2531,left,left,TRUE,7,5
1,made,142,b,2531,left,left,TRUE,7,5
1,one.,173,b,2531,left,left,TRUE,7,5
1,"no,",182,b,2531,left,left,TRUE,7,5
1,I,405,b,2531,left,left,TRUE,7,5
1,"didn't,",190,b,2531,left,left,TRUE,7,5
1,you,190,b,2531,left,left,TRUE,7,5
1,made,207,b,2531,left,left,TRUE,7,5
1,it.,165,b,2531,left,left,TRUE,7,5
1,"well,",188,b,2531,left,left,TRUE,7,5
1,you,350,b,2531,left,left,TRUE,7,5
1,make,197,b,2531,left,left,TRUE,7,5
1,the,182,b,2531,left,left,TRUE,7,5
1,next,181,b,2531,left,left,TRUE,7,5
1,one,182,b,2531,left,left,TRUE,7,5
1,and,158,b,2531,left,left,TRUE,7,5
1,I'll,181,b,2531,left,left,TRUE,7,5
1,slot,196,b,2531,left,left,TRUE,7,5
1,it,174,b,2531,left,left,TRUE,7,5
1,in,190,b,2531,left,left,TRUE,7,5
1,the,174,b,2531,left,left,TRUE,7,5
1,top.,190,b,2531,left,left,TRUE,7,5
1,no.,173,b,2531,left,left,TRUE,7,5
1,no?,422,b,2531,left,left,TRUE,7,5
1,no.,206,b,2531,left,left,TRUE,7,5
2,you,1103,a,1386,right,right,TRUE,7,2
2,did,214,a,1386,right,right,TRUE,7,2
2,it,214,a,1386,right,right,TRUE,7,2
2,quick,183,a,1386,right,right,TRUE,7,2
2,so,174,a,1386,right,right,TRUE,7,2
2,I,166,a,1386,right,right,TRUE,7,2
2,didn't,166,a,1386,right,right,TRUE,7,2
2,tread,182,a,1386,right,right,TRUE,7,2
2,on,167,a,1386,right,right,TRUE,7,2
