trial,word_response_time,stimulus,display_order,target_word,word_in_utterance,utterance_in_exchange,speaker,is_test_utterance,kid,true_display_order,version,ac_rt,correct_key_code,pressed_key_code,passed_ac,subj,utterance
19,231,thing.,17,ate,6,4,CHILD,TRUE,Fraser,14,g,1590,left,left,TRUE,19,"look, the cat ate that thing."
19,338,did,17,NULL,1,5,MOTHER,FALSE,Fraser,14,g,1590,left,left,TRUE,19,did it?
19,198,it?,17,NULL,2,5,MOTHER,FALSE,Fraser,14,g,1590,left,left,TRUE,19,did it?
19,224,yeah.,17,NULL,1,6,CHILD,FALSE,Fraser,14,g,1590,left,left,TRUE,19,yeah.
19,231,did,17,NULL,1,7,MOTHER,FALSE,Fraser,14,g,1590,left,left,TRUE,19,did it eat the hamster?
19,219,it,17,NULL,2,7,MOTHER,FALSE,Fraser,14,g,1590,left,left,TRUE,19,did it eat the hamster?
19,211,eat,17,NULL,3,7,MOTHER,FALSE,Fraser,14,g,1590,left,left,TRUE,19,did it eat the hamster?
19,209,the,17,NULL,4,7,MOTHER,FALSE,Fraser,14,g,1590,left,left,TRUE,19,did it eat the hamster?
19,203,hamster?,17,NULL,5,7,MOTHER,FALSE,Fraser,14,g,1590,left,left,TRUE,19,did it eat the hamster?
15,629,are,18,NA,1,1,CHILD,FALSE,Fraser,15,u,2068,left,left,TRUE,19,are these are shorts?
15,341,these,18,NULL,2,1,CHILD,FALSE,Fraser,15,u,2068,left,left,TRUE,19,are these are shorts?
15,216,are,18,NULL,3,1,CHILD,FALSE,Fraser,15,u,2068,left,left,TRUE,19,are these are shorts?
15,212,shorts?,18,NULL,4,1,CHILD,FALSE,Fraser,15,u,2068,left,left,TRUE,19,are these are shorts?
15,210,"yeah,",18,NULL,1,2,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,"yeah, they're shorts, aren't they?"
15,222,they're,18,NULL,2,2,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,"yeah, they're shorts, aren't they?"
15,222,"shorts,",18,NULL,3,2,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,"yeah, they're shorts, aren't they?"
15,225,aren't,18,NULL,4,2,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,"yeah, they're shorts, aren't they?"
15,219,they?,18,NULL,5,2,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,"yeah, they're shorts, aren't they?"
15,203,they're,18,NULL,1,3,CHILD,FALSE,Fraser,15,u,2068,left,left,TRUE,19,they're like shorts.
15,224,like,18,NULL,2,3,CHILD,FALSE,Fraser,15,u,2068,left,left,TRUE,19,they're like shorts.
15,216,shorts.,18,NULL,3,3,CHILD,FALSE,Fraser,15,u,2068,left,left,TRUE,19,they're like shorts.
15,208,they,18,NULL,1,4,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,they are shorts.
15,213,are,18,NULL,2,4,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,they are shorts.
15,217,shorts.,18,NULL,3,4,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,they are shorts.
15,239,we,18,goed,1,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,213,got,18,goed,2,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,193,some,18,goed,3,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,485,when,18,goed,4,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,29,we,18,goed,5,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,30,goed,18,goed,6,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,479,to,18,goed,7,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,206,the,18,goed,8,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,198,"beach,",18,goed,9,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,226,didn't,18,goed,10,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,334,we?,18,goed,11,5,CHILD,TRUE,Fraser,15,u,2068,left,left,TRUE,19,"we got some when we goed to the beach, didn't we?"
15,218,that's,18,NULL,1,6,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,that's right.
15,521,right.,18,NULL,2,6,MOTHER,FALSE,Fraser,15,u,2068,left,left,TRUE,19,that's right.
13,898,we,19,NA,1,1,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"we put batteries in it, didn't we?"
13,215,put,19,NULL,2,1,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"we put batteries in it, didn't we?"
13,200,batteries,19,NULL,3,1,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"we put batteries in it, didn't we?"
13,211,in,19,NULL,4,1,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"we put batteries in it, didn't we?"
13,260,"it,",19,NULL,5,1,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"we put batteries in it, didn't we?"
13,218,didn't,19,NULL,6,1,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"we put batteries in it, didn't we?"
13,227,we?,19,NULL,7,1,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"we put batteries in it, didn't we?"
13,226,it,19,NULL,1,2,CHILD,FALSE,Fraser,16,g,2767,right,right,TRUE,19,it didn't work?
13,239,didn't,19,NULL,2,2,CHILD,FALSE,Fraser,16,g,2767,right,right,TRUE,19,it didn't work?
13,221,work?,19,NULL,3,2,CHILD,FALSE,Fraser,16,g,2767,right,right,TRUE,19,it didn't work?
13,247,it,19,NULL,1,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,304,works,19,NULL,2,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,237,"now,",19,NULL,3,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,313,doesn't,19,NULL,4,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,234,it?,19,NULL,5,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,230,now,19,NULL,6,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,235,that,19,NULL,7,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,219,we've,19,NULL,8,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,220,put,19,NULL,9,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,219,batteries,19,NULL,10,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,266,in,19,NULL,11,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,271,it.,19,NULL,12,3,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"it works now, doesn't it? now that we've put batteries in it."
13,233,who,19,broke,1,4,CHILD,TRUE,Fraser,16,g,2767,right,right,TRUE,19,who broke the big truck?
13,495,broke,19,broke,2,4,CHILD,TRUE,Fraser,16,g,2767,right,right,TRUE,19,who broke the big truck?
13,8717,the,19,broke,3,4,CHILD,TRUE,Fraser,16,g,2767,right,right,TRUE,19,who broke the big truck?
13,198,big,19,broke,4,4,CHILD,TRUE,Fraser,16,g,2767,right,right,TRUE,19,who broke the big truck?
13,196,truck?,19,broke,5,4,CHILD,TRUE,Fraser,16,g,2767,right,right,TRUE,19,who broke the big truck?
13,832,nobody,19,NULL,1,5,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"nobody broke it, Fraser."
13,203,broke,19,NULL,2,5,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"nobody broke it, Fraser."
13,764,"it,",19,NULL,3,5,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"nobody broke it, Fraser."
13,230,Fraser.,19,NULL,4,5,MOTHER,FALSE,Fraser,16,g,2767,right,right,TRUE,19,"nobody broke it, Fraser."
20,1073,it's,20,NA,1,1,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my bouncy anymore, is it?"
20,174,not,20,NULL,2,1,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my bouncy anymore, is it?"
20,175,my,20,NULL,3,1,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my bouncy anymore, is it?"
20,180,bouncy,20,NULL,4,1,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my bouncy anymore, is it?"
20,196,"anymore,",20,NULL,5,1,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my bouncy anymore, is it?"
20,415,is,20,NULL,6,1,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my bouncy anymore, is it?"
20,217,it?,20,NULL,7,1,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my bouncy anymore, is it?"
20,259,pardon?,20,NULL,1,2,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,pardon?
20,205,the,20,taked,1,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,228,man,20,taked,2,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,202,taked,20,taked,3,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,203,my,20,taked,4,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,243,bouncy,20,taked,5,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,372,"castle,",20,taked,6,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,199,didn't,20,taked,7,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,207,he?,20,taked,8,3,CHILD,TRUE,Fraser,17,u,3201,left,left,TRUE,19,"the man taked my bouncy castle, didn't he?"
20,367,he,20,NULL,1,4,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"he did, yeah."
20,209,"did,",20,NULL,2,4,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"he did, yeah."
20,199,yeah.,20,NULL,3,4,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"he did, yeah."
20,223,it's,20,NULL,1,5,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my birthday anymore, is it?"
20,241,not,20,NULL,2,5,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my birthday anymore, is it?"
20,238,my,20,NULL,3,5,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my birthday anymore, is it?"
20,222,birthday,20,NULL,4,5,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my birthday anymore, is it?"
20,214,"anymore,",20,NULL,5,5,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my birthday anymore, is it?"
20,216,is,20,NULL,6,5,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my birthday anymore, is it?"
20,232,it?,20,NULL,7,5,CHILD,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"it's not my birthday anymore, is it?"
20,358,"no,",20,NULL,1,6,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"no, your birthday's finished."
20,233,your,20,NULL,2,6,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"no, your birthday's finished."
20,213,birthday's,20,NULL,3,6,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"no, your birthday's finished."
20,207,finished.,20,NULL,4,6,MOTHER,FALSE,Fraser,17,u,3201,left,left,TRUE,19,"no, your birthday's finished."
11,642,spot,21,NA,1,1,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,spot cookies?
11,223,cookies?,21,NULL,2,1,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,spot cookies?
11,213,yeah.,21,NULL,1,2,CHILD,FALSE,Fraser,18,u,1882,left,left,TRUE,19,yeah.
11,212,I,21,NULL,1,3,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,I think they're chocolate chip cookies.
11,210,think,21,NULL,2,3,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,I think they're chocolate chip cookies.
11,198,they're,21,NULL,3,3,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,I think they're chocolate chip cookies.
11,200,chocolate,21,NULL,4,3,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,I think they're chocolate chip cookies.
11,231,chip,21,NULL,5,3,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,I think they're chocolate chip cookies.
11,216,cookies.,21,NULL,6,3,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,I think they're chocolate chip cookies.
11,11608,look,21,waked,1,4,CHILD,TRUE,Fraser,18,u,1882,left,left,TRUE,19,look he waked up.
11,203,he,21,waked,2,4,CHILD,TRUE,Fraser,18,u,1882,left,left,TRUE,19,look he waked up.
11,291,waked,21,waked,3,4,CHILD,TRUE,Fraser,18,u,1882,left,left,TRUE,19,look he waked up.
11,245,up.,21,waked,4,4,CHILD,TRUE,Fraser,18,u,1882,left,left,TRUE,19,look he waked up.
11,221,has,21,NULL,1,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,186,he,21,NULL,2,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,186,woken,21,NULL,3,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,186,up?,21,NULL,4,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,191,and,21,NULL,5,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,185,what's,21,NULL,6,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,184,he,21,NULL,7,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,204,doing,21,NULL,8,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,208,now?,21,NULL,9,5,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,has he woken up? and what's he doing now?
11,190,doing,21,NULL,1,6,CHILD,FALSE,Fraser,18,u,1882,left,left,TRUE,19,doing the window.
11,197,the,21,NULL,2,6,CHILD,FALSE,Fraser,18,u,1882,left,left,TRUE,19,doing the window.
11,200,window.,21,NULL,3,6,CHILD,FALSE,Fraser,18,u,1882,left,left,TRUE,19,doing the window.
11,207,he's,21,NULL,1,7,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,he's doing the windows?
11,231,doing,21,NULL,2,7,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,he's doing the windows?
11,196,the,21,NULL,3,7,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,he's doing the windows?
11,194,windows?,21,NULL,4,7,MOTHER,FALSE,Fraser,18,u,1882,left,left,TRUE,19,he's doing the windows?
17,726,it,22,NA,1,1,CHILD,FALSE,Fraser,19,g,3384,left,left,TRUE,19,it hurts.
17,155,hurts.,22,NULL,2,1,CHILD,FALSE,Fraser,19,g,3384,left,left,TRUE,19,it hurts.
17,228,it,22,NULL,1,2,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,it hurts?
17,203,hurts?,22,NULL,2,2,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,it hurts?
17,193,ow.,22,NULL,1,3,CHILD,FALSE,Fraser,19,g,3384,left,left,TRUE,19,ow.
17,200,that's,22,NULL,1,4,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,"that's not very good, is it?"
17,205,not,22,NULL,2,4,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,"that's not very good, is it?"
17,195,very,22,NULL,3,4,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,"that's not very good, is it?"
17,196,"good,",22,NULL,4,4,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,"that's not very good, is it?"
17,226,is,22,NULL,5,4,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,"that's not very good, is it?"
17,248,it?,22,NULL,6,4,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,"that's not very good, is it?"
17,208,Little,22,hurt,1,5,CHILD,TRUE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it.
17,199,Bear,22,hurt,2,5,CHILD,TRUE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it.
17,225,hurt,22,hurt,3,5,CHILD,TRUE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it.
17,200,it.,22,hurt,4,5,CHILD,TRUE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it.
17,213,Little,22,NULL,1,6,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it?
17,227,Bear,22,NULL,2,6,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it?
17,216,hurt,22,NULL,3,6,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it?
17,213,it?,22,NULL,4,6,MOTHER,FALSE,Fraser,19,g,3384,left,left,TRUE,19,Little Bear hurt it?
17,320,yeah.,22,NULL,1,7,CHILD,FALSE,Fraser,19,g,3384,left,left,TRUE,19,yeah.
18,1519,"Swiper,",23,NA,1,1,CHILD,FALSE,Fraser,20,g,3603,right,right,TRUE,19,"Swiper, no swiping."
18,243,no,23,NULL,2,1,CHILD,FALSE,Fraser,20,g,3603,right,right,TRUE,19,"Swiper, no swiping."
18,191,swiping.,23,NULL,3,1,CHILD,FALSE,Fraser,20,g,3603,right,right,TRUE,19,"Swiper, no swiping."
18,189,that's,23,NULL,1,2,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,that's right.
18,203,right.,23,NULL,2,2,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,that's right.
18,211,he,23,NULL,1,3,CHILD,FALSE,Fraser,20,g,3603,right,right,TRUE,19,he said oh man.
18,182,said,23,NULL,2,3,CHILD,FALSE,Fraser,20,g,3603,right,right,TRUE,19,he said oh man.
18,200,oh,23,NULL,3,3,CHILD,FALSE,Fraser,20,g,3603,right,right,TRUE,19,he said oh man.
18,236,man.,23,NULL,4,3,CHILD,FALSE,Fraser,20,g,3603,right,right,TRUE,19,he said oh man.
18,269,is,23,NULL,1,4,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,is that what he says?
18,252,that,23,NULL,2,4,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,is that what he says?
18,209,what,23,NULL,3,4,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,is that what he says?
18,219,he,23,NULL,4,4,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,is that what he says?
18,190,says?,23,NULL,5,4,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,is that what he says?
18,235,yeah,23,away.,1,5,CHILD,TRUE,Fraser,20,g,3603,right,right,TRUE,19,yeah and he ran away.
18,212,and,23,away.,2,5,CHILD,TRUE,Fraser,20,g,3603,right,right,TRUE,19,yeah and he ran away.
18,258,he,23,away.,3,5,CHILD,TRUE,Fraser,20,g,3603,right,right,TRUE,19,yeah and he ran away.
18,246,ran,23,away.,4,5,CHILD,TRUE,Fraser,20,g,3603,right,right,TRUE,19,yeah and he ran away.
18,256,away.,23,away.,5,5,CHILD,TRUE,Fraser,20,g,3603,right,right,TRUE,19,yeah and he ran away.
18,225,then,23,NULL,1,6,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,then he runs away.
18,221,he,23,NULL,2,6,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,then he runs away.
18,220,runs,23,NULL,3,6,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,then he runs away.
18,229,away.,23,NULL,4,6,MOTHER,FALSE,Fraser,20,g,3603,right,right,TRUE,19,then he runs away.
4,757,I,3,NA,1,1,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,I did not do this at all.
4,273,did,3,NULL,2,1,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,I did not do this at all.
4,251,not,3,NULL,3,1,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,I did not do this at all.
4,268,do,3,NULL,4,1,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,I did not do this at all.
4,286,this,3,NULL,5,1,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,I did not do this at all.
4,348,at,3,NULL,6,1,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,I did not do this at all.
4,517,all.,3,NULL,7,1,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,I did not do this at all.
4,1108,a,3,NULL,1,2,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"a bit of patience, you made one."
4,266,bit,3,NULL,2,2,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"a bit of patience, you made one."
4,235,of,3,NULL,3,2,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"a bit of patience, you made one."
4,228,"patience,",3,NULL,4,2,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"a bit of patience, you made one."
4,339,you,3,NULL,5,2,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"a bit of patience, you made one."
4,276,made,3,NULL,6,2,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"a bit of patience, you made one."
4,535,one.,3,NULL,7,2,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"a bit of patience, you made one."
4,563,"no,",3,maded,1,3,CHILD,TRUE,Thomas,1,u,3974,right,right,TRUE,20,"no, I didn't, you maded it."
4,269,I,3,maded,2,3,CHILD,TRUE,Thomas,1,u,3974,right,right,TRUE,20,"no, I didn't, you maded it."
4,276,"didn't,",3,maded,3,3,CHILD,TRUE,Thomas,1,u,3974,right,right,TRUE,20,"no, I didn't, you maded it."
4,266,you,3,maded,4,3,CHILD,TRUE,Thomas,1,u,3974,right,right,TRUE,20,"no, I didn't, you maded it."
4,345,maded,3,maded,5,3,CHILD,TRUE,Thomas,1,u,3974,right,right,TRUE,20,"no, I didn't, you maded it."
4,704,it.,3,maded,6,3,CHILD,TRUE,Thomas,1,u,3974,right,right,TRUE,20,"no, I didn't, you maded it."
4,519,"well,",3,NULL,1,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,266,you,3,NULL,2,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,188,make,3,NULL,3,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,174,the,3,NULL,4,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,209,next,3,NULL,5,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,267,one,3,NULL,6,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,268,and,3,NULL,7,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,273,I'll,3,NULL,8,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,247,slot,3,NULL,9,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,246,it,3,NULL,10,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,271,in,3,NULL,11,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,263,the,3,NULL,12,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,356,top.,3,NULL,13,4,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,"well, you make the next one and I'll slot it in the top."
4,447,no.,3,NULL,1,5,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,no.
4,333,no?,3,NULL,1,6,MOTHER,FALSE,Thomas,1,u,3974,right,right,TRUE,20,no?
4,421,no.,3,NULL,1,7,CHILD,FALSE,Thomas,1,u,3974,right,right,TRUE,20,no.
1,599,you,4,NA,1,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,217,did,4,NULL,2,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,216,it,4,NULL,3,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,206,quick,4,NULL,4,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,201,so,4,NULL,5,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,231,I,4,NULL,6,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,209,didn't,4,NULL,7,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,203,tread,4,NULL,8,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,203,on,4,NULL,9,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,308,it.,4,NULL,10,1,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,you did it quick so I didn't tread on it.
1,443,yeah.,4,NULL,1,2,CHILD,FALSE,Thomas,2,g,2844,right,right,TRUE,20,yeah.
1,395,"well,",4,NULL,1,3,MOTHER,FALSE,Thomas,2,g,2844,right,right,TRUE,20,"well, that's a clever boy, isn't it?"
